"name","post_modified","post_date","byline","alt_text","description","place_name"
"1050219NL0276.jpg","10/04/2019","10/04/2019","Nathan Lambrecht","Nashville, TN International Airport",,"Nashville"
"1050219NL0097 (1).jpg","10/04/2019","10/04/2019","Nathan Lambrecht","Nashville, TN International Airport",,"Nashville"
"ManhattanKSKansasStateCampus.jpg","10/07/2019","10/07/2019","Photo Courtesy of Manhattan Convention and Visitors Bureau","Manhattan KS",,"Manhattan"
"FaribanksAKMorrisThompsonCulturalCenter.jpg","10/07/2019","10/07/2019","Photo by Angie Cerny/Explore Fairbanks","Fairbanks AK",,"Fairbanks"
"CorvallisOROSUBuilding.jpg","10/07/2019","10/07/2019","Courtesy of Gregkeene under a  CC 2.0  license.","Corvallis OR",,"Corvallis"
"amestest.jpg","10/08/2019","10/08/2019",,"10 Best College Towns 2019",,
"GreenvilleNCDowntown_2.jpg","10/09/2019","10/09/2019",,,,
"IthacaMainBadge1.jpg","10/09/2019","10/09/2019",,"2019 10 Best College Towns",,
"SacramentoCAStateRailroadMuseum.jpg","10/10/2019","10/10/2019","Courtesy California State Railroad Museum","Sacramento CA",,"Sacramento"
"SacramentoCaPark.jpg","10/10/2019","10/10/2019","iStock/Andrei Stanescu","Sacramento CA",,"Sacramento"
"SacramentoCACrocker.jpg","10/10/2019","10/10/2019","iStock/Andrei Stanescu","Sacramento CA",,"Sacramento"
"SacramentoCACrockerGoldenHour.jpg","10/11/2019","10/11/2019","Crocker Art Museum/Brian Suhr","Sacramento CA",,"Sacramento"
"LaPaz-10 (1) copy.jpg","10/11/2019","10/11/2019","La Paz","Chattanooga, TN Attractions",,"Chattanooga"
"2010718JWA4765.jpg","10/11/2019","10/11/2019","Jeff Adkins","Chattanooga, TN Museums",,"Chattanooga"
"LaPaz.jpg","10/11/2019","10/11/2019","La Paz","Chattanooga, TN Attractions",,"Chattanooga"
"iStock-1007834950.jpg","10/14/2019","10/14/2019","iStock.com/Kruck20","Chattanooga, TN Downtown",,"Chattanooga"
"8320419SUB067.jpg","10/14/2019","10/14/2019","Courtesy of Volkswagen","Chattanooga, TN: Volkswagen",,"Chattanooga"
"83202SUB004.jpg","10/14/2019","10/14/2019","BlueCross BlueShield/Alex McMa","Chattanooga, TN: BlueCross BlueShield",,"Chattanooga"
"LTDBrittanyA2.jpg","10/14/2019","10/14/2019","Photo Courtesy of Brittany Anas","Living the Dream",,
"LTDBrittanyA1.jpg","10/14/2019","10/14/2019","Photo Courtesy of Brittany Anas","Living the Dream",,
"8320419SUB009.jpg","10/14/2019","10/14/2019","Believe Greater Dalton","Greater Chattanooga, TN Entrepreneurs",,"Chattanooga"
"8320419JWA3414.jpg","10/14/2019","10/14/2019","Jeff Adkins","Chattanooga, TN Entrepreneurs",,"Chattanooga"
"8320419JWA8318.jpg","10/14/2019","10/14/2019","Jeff Adkins","Chattanooga, TN: CO.LAB",,"Chattanooga"
"8320419JWA3321cutoutNEW.jpg","10/15/2019","10/15/2019","Jeff Adkins","Chattanooga, TN Entrepreneurs",,"Chattanooga"
"8320419JWA3083.jpg","10/15/2019","10/15/2019","Jeff Adkins","Chattanooga, TN Brewing Companies",,"Chattanooga"
"8320419JWA1438.jpg","10/15/2019","10/15/2019","Jeff Adkins","Chattanooga, TN: Signal Mill Building",,"Chattanooga"
"8320419JWA9583.jpg","10/15/2019","10/15/2019","Jeff Adkins","Chattanooga, TN: Signal Mill Building",,"Chattanooga"
"8320419JWA2798.jpg","10/15/2019","10/15/2019","Jeff Adkins","Chattanooga, TN Breweries",,"Chattanooga"
"8320419JWA0001.jpg","10/15/2019","10/15/2019","Jeff Adkins","Chattanooga, TN Warehouse Row",,"Chattanooga"
"8320419JWA9026.jpg","10/15/2019","10/15/2019","Jeff Adkins","Chattanooga, TN Coolidge Park",,"Chattanooga"
"iStock-1091488844.jpg","10/15/2019","10/15/2019","iStock.com/Alisha Bube","Chattanooga, TN Outdoor Recreation",,"Chattanooga"
"8320419JWA1714.jpg","10/15/2019","10/15/2019","Jeff Adkins","Chattanooga, TN Adventure Sports",,"Chattanooga"
"UTHealth-LOGO.jpg","10/16/2019","10/16/2019",,"UT Health - Texas",,
"UTHealth.jpg","10/17/2019","10/17/2019",,,,
"NASHM2019v17W.jpg","04/10/2020","10/18/2019",,"Nashville, TN Digital Magazine",,"Nashville"
"DenverCOAirportGargoyle2.jpg","10/22/2019","10/22/2019","Photo Courtesy of Denver International Airport","Denver CO",,"Denver"
"DenverCOAirportMural2.jpg","10/22/2019","10/22/2019","Photo Courtesy of Denver International Airport","Denver CO",,"Denver"
"DenverCOAirportMural4.jpg","10/22/2019","10/22/2019","Photo Courtesy of Denver International Airport","Denver CO",,"Denver"
"DenverCOAirportMustang1.jpg","10/22/2019","10/22/2019","Photo Courtesy of Denver International Airport","Denver CO",,"Denver"
"DenverCOAirportRelaxSign.jpg","10/22/2019","10/22/2019","Photo Courtesy of Denver International Airport","Denver CO",,"Denver"
"DenverCOAirportTram1.jpg","10/22/2019","10/22/2019","Photo Courtesy of Denver International Airport","Denver CO",,"Denver"
"DenverCOTimeCapsule1.jpg","10/22/2019","10/22/2019","Photo Courtesy of Denver International Airport","Denver CO",,"Denver"
"DenverCOInterior.jpg","10/22/2019","10/22/2019","Photo Courtesy of Denver International Airport","Denver CO",,"Denver"
"IowaCityIAWriters2.jpg","10/22/2019","10/22/2019","Photo Courtesy of Iowa Writers' House","Iowa City IA",,"Iowa City"
"IowaCityIAWriters3.jpg","10/22/2019","10/22/2019","Photo Courtesy of Iowa Writers' House","Iowa City IA",,"Iowa City"
"IowaCityIAWriters4.jpg","10/22/2019","10/22/2019","Photo Courtesy of Iowa Writers' House","Iowa City IA",,"Iowa City"
"image-asset.jpeg","10/23/2019","10/23/2019",,,,
"ChristmasMovieSantaClaus.jpg","10/28/2019","10/28/2019",,"Santa Claus IN",,
"HollowKingdomSeattle.jpg","10/28/2019","10/28/2019",,"Seattle WA",,
"MiracleCreekLeesburg.jpg","10/28/2019","10/28/2019",,"Leesburg VA",,
"NumberOneChineseRestaurantLiterati.jpg","10/28/2019","10/28/2019",,"Ann Arbor MI",,
"songbirdsstraydogshendersonville.jpg","10/28/2019","10/28/2019",,"Hendersonville NC",,
"weloveandersoncooperboulder.jpg","10/28/2019","10/28/2019",,"Boulder CO",,
"MidwesternStrangeEauClaire_0.jpg","10/29/2019","10/29/2019",,"Midwestern Strange",,
"7790619KCFREE2090.jpg","10/29/2019","10/29/2019","Karen Campbell","Best Southwest, TX Startups",,"Cedar Hill"
"touringbandsfoods_0.jpg","10/30/2019","10/30/2019",,,,
"ThreeFold.jpg","10/30/2019","10/30/2019","Facebook.com/eat3fold",,,
"tourfoodsgraphic.jpg","10/30/2019","10/30/2019","TourFood",,,
"DallasTXFall2.jpg","10/30/2019","10/30/2019","Photo Courtesy of Visit Dallas","Dallas TX",,"Dallas"
"DallasTXFall1.jpg","10/30/2019","10/30/2019","Photo Courtesy of Visit Dallas","Dallas TX",,"Dallas"
"FrederickMDFall2.jpg","10/30/2019","10/30/2019","C. Kurt Holter/Visit Frederick","Frederick MD",,"Frederick"
"FrederickMDFall3.jpg","10/30/2019","10/30/2019","Don Burgess/Visit Frederick","Frederick MD",,"Frederick"
"LaconiaNHFall1_0.jpg","10/30/2019","10/30/2019","iStock/DenisTangneyJr","Laconia NH",,"Laconia"
"FreeportMEFall1.jpg","10/30/2019","10/30/2019","instagram/catherinethetraveler","Freeport ME",,"Freeport"
"MeridianIDFall1.jpg","10/31/2019","10/31/2019","instagram/hellomeridian","Meridian ID",,"Meridian"
"SnohomishWAFall1.jpg","10/31/2019","10/31/2019","Instagram/jennztar","Snohomish WA",,"Snohomish"
"7790619KCFREE1920.jpg","10/31/2019","10/31/2019","Karen Campbell","Best Southwest TX: Grow DeSoto Market Place",,"Cedar Hill"
"7790619KCFREE1955.jpg","10/31/2019","10/31/2019","Karen Campbell","Best Southwest TX: DeSoto Market Place",,"Cedar Hill"
"BrattleboroVTFall2.jpg","10/31/2019","10/31/2019","Instagram/esk_life_","Brattleboro VT",,"Brattleboro"
"WilkesboroNCFall2.jpg","10/31/2019","10/31/2019","Instagram/anchorcoffeeco","Wilkesboro NC",,"Wilkesboro"
"7790619KCFREE2148.jpg","10/31/2019","10/31/2019","Karen Campbell","Best Southwest TX Entrepreneurs",,"Cedar Hill"
"ColumbiaTNMuletownCoffeeFall.jpg","11/01/2019","11/01/2019","Facebook.com/MuletownRoastedCoffee","Columbia TN",,"Columbia"
"7791906003.jpg","11/01/2019","11/01/2019","Cedar Valley College","Best Southwest TX Schools",,"Cedar Hill"
"MadisonWIGoodStyleShop1.jpg","11/01/2019","11/01/2019","Photo Courtesy of Peter Benck","Madison WI",,"Madison"
"MadisonWILTD.jpg","11/01/2019","11/01/2019","Photo Courtesy of Peter Benck","Madison WI",,"Madison"
"77905SUB044.jpg","11/04/2019","11/04/2019","Courtesy of Texas State Technical College","Best Southwest, TX Colleges",,"Cedar Hill"
"Baltimore Amelia.jpg","11/04/2019","11/04/2019",,,,
"jamie charleston.jpg","11/04/2019","11/04/2019",,,,
"kaitlin.jpg","11/04/2019","11/04/2019",,,,
"Kat St Paul.jpg","11/04/2019","11/04/2019",,,,
"Kristina San Antonio.jpg","11/04/2019","11/04/2019",,,,
"Lauren Iowa City.jpg","11/04/2019","11/04/2019",,,,
"rachel atlantic city.jpg","11/04/2019","11/04/2019",,,,
"Sarah Albuquerque.jpg","11/04/2019","11/04/2019",,,,
"Sarah Dallas.jpg","11/04/2019","11/04/2019",,,,
"Leaving New York City.jpg","11/04/2019","11/04/2019","iStockPhoto",,,
