"name","post_modified","post_date","byline","alt_text","description","place_name"
"7230210BM5532_0.jpg","08/20/2014","08/20/2014","Brian McCord","The Braxton Condominiums in Nashville, TN","The Braxton Condominiums at Harpeth Shoals Marina in Nashville, TN.",
"3040213MBC5370.jpg","08/20/2014","08/20/2014","Martin B. Cherry","Kennys Farmhouse Cheese in Glasgow, KY.","Kennys Farmhouse Cheese in Glasgow, KY.","Glasgow"
"7350708THB9277_3.jpg","08/20/2014","08/20/2014","Todd Bennett","Christopher's Restaurant in Kinston, NC","The family-owned Christopher's Restaurant along with a variety of&nbsp;","Kinston"
"78110SUB006_4.jpg","08/20/2014","08/20/2014","Nannette Turner","A shop in downtown Bedford, Va.","Photo courtesy of","Bedford"
"60206ARCHED73_0.jpg","08/20/2014","08/20/2014",,"North Mississippi Medical Center in Tupelo, MS","North Mississippi Medical Center in Tupelo, MS is expanding to better serve residents in the area.","Tupelo"
"6570912MBC4668.jpg","08/20/2014","08/20/2014","Staff","Hunt's Alley Residences","Hunt's Alley Residences in Historic Prattville.","Prattville"
"6040811jso5250_0.jpg","08/20/2014","08/20/2014","Jeffrey S. Otto",,"The economic slowdown didn&rsquo;t hit the Gillette housing market as hard as other parts of the country, and homes here are selling, on average, for around $236,000. Read an overview of Gillette's neighborhoods here.""""","Gillette"
"7490609jkk1980_0.jpg","08/20/2014","08/20/2014","J. Kyle Keener","Real Estate Houseing Options","There of plenty of housing options in Giles County ranging from historical homes to newer construction, like this brick home on Mimi Circle, just southwest of Pulaski.","Pulaski"
"35706ARCHED17_0.jpg","08/20/2014","08/20/2014","Brian McCord","Lake Gaston in Roanoke Rapids, NC","Lakefront homes with gorgeous views along 20,000 acre Lake Gaston in Roanoke Rapids, NC.","Roanoke Rapids"
"31105ARCHED53_5.jpg","08/20/2014","08/20/2014","Antony Boshier",,"The Hasan School of Business in Pueblo, CO is one of many great schools in the area rewarded for an outstanding education program.",
"7120308JWA8408_4.jpg","08/20/2014","08/20/2014","Jeff Adkins",,"Real estate is booming in west Salem, Oregon where houses beneath the mountains are a hot commodity.","Salem"
